status,id,name,date
attended,124952,Dance,2014-07-16
attended,95281,Dăncilă,2014-07-16
attended,96747,Danjean,2014-07-16
attended,97296,Dantin,2014-07-16
attended,124821,Danti,2014-07-16
attended,72775,Dati,2014-07-16
attended,109337,De Backer,2014-07-16
attended,96891,De Castro,2014-07-16
attended,125025,de Graaff,2014-07-16
attended,124732,Delahaye,2014-07-16
attended,124714,Deli,2014-07-16
attended,96868,Delli,2014-07-16
attended,124776,Delvaux,2014-07-16
attended,124858,De Masi,2014-07-16
attended,117477,Demesmaeker,2014-07-16
attended,124803,De Monte,2014-07-16
attended,94282,Denanot,2014-07-16
attended,1473,Deprez,2014-07-16
attended,4335,de Sarnez,2014-07-16
attended,28228,Deß,2014-07-16
attended,96826,Deutsch,2014-07-16
attended,4556,Deva,2014-07-16
attended,124805,Diaconu,2014-07-16
attended,28397,Díaz de Mera García Consuegra,2014-07-16
attended,124709,Dlabajová,2014-07-16
attended,124969,Anneliese Dodds,2014-07-16
attended,96951,Diane Dodds,2014-07-16
attended,124878,Dohrmann,2014-07-16
attended,28618,Dombrovskis,2014-07-16
attended,124843,Donchev,2014-07-16
attended,96787,Dorfmann,2014-07-16
attended,124750,D'Ornano,2014-07-16
attended,124786,Drăghici,2014-07-16
attended,124899,Duda,2014-07-16
attended,124960,Duncan,2014-07-16
attended,124693,Durand,2014-07-16
attended,124873,Dzhambazki,2014-07-16
attended,125036,Echenique,2014-07-16
attended,124863,Eck,2014-07-16
attended,28226,Ehler,2014-07-16
attended,96725,Eickhout,2014-07-16
attended,96876,Engel,2014-07-16
attended,125071,Epitideios,2014-07-16
attended,124711,Erdős,2014-07-16
attended,124937,Eriksson,2014-07-16
attended,96852,Ernst,2014-07-16
attended,96842,Ertug,2014-07-16
attended,96811,Estaràs Ferragut,2014-07-16
attended,124951,Etheridge,2014-07-16
attended,4550,Evans,2014-07-16
attended,124779,Evi,2014-07-16
attended,96911,Fajon,2014-07-16
attended,4525,Farage,2014-07-16
attended,125101,Faria,2014-07-16
attended,124989,Federley,2014-07-16
attended,1917,Ferber,2014-07-16
attended,96899,Fernandes,2014-07-16
attended,125046,Fernández,2014-07-16
attended,124767,Ferrand,2014-07-16
attended,124833,Ferrara,2014-07-16
attended,28308,Elisa Ferreira,2014-07-16
attended,96706,João Ferreira,2014-07-16
attended,124941,Finch,2014-07-16
attended,96729,Fisas Ayxelà,2014-07-16
attended,4465,Fitto,2014-07-16
attended,124985,Flanagan,2014-07-16
attended,23868,Flašíková Beňová,2014-07-16
attended,96840,Fleckenstein,2014-07-16
attended,1038,Florenz,2014-07-16
attended,96993,Fontana,2014-07-16
attended,96949,Ford,2014-07-16
attended,125193,Forenza,2014-07-16
attended,4553,Foster,2014-07-16
attended,125070,Fountoulis,2014-07-16
attended,96957,Fox,2014-07-16
attended,125018,Freund,2014-07-16
attended,124790,Frunzulică,2014-07-16
attended,96848,Mariya Gabriel,2014-07-16
attended,2341,Gahler,2014-07-16
attended,28150,Gál,2014-07-16
attended,102886,Gáll-Pelcz,2014-07-16
attended,125006,Gambús,2014-07-16
attended,28298,García Pérez,2014-07-16
attended,96991,Gardiazabal Rubial,2014-07-16
attended,58758,Gardini,2014-07-16
attended,124817,Gasbarra,2014-07-16
attended,1913,Gebhardt,2014-07-16
attended,96833,Geier,2014-07-16
attended,124847,Gentile,2014-07-16
attended,96940,Gerbrandy,2014-07-16
attended,124815,Gericke,2014-07-16
attended,28377,Geringer de Oedenberg,2014-07-16
attended,96730,Giegold,2014-07-16
attended,28379,Gierek,2014-07-16
attended,124807,Gieseke,2014-07-16
attended,124965,Nathan Gill,2014-07-16
attended,4533,Neena Gill,2014-07-16
attended,125052,Girauta Vidal,2014-07-16
attended,96956,Girling,2014-07-16
attended,124864,Giuffrida,2014-07-16
attended,1654,Glezos,2014-07-16
attended,21331,Goddyn,2014-07-16
attended,840,Goerens,2014-07-16
attended,1164,Gollnisch,2014-07-16
attended,28306,Gomes,2014-07-16
attended,125027,González Pons,2014-07-16
attended,124900,Gosiewska,2014-07-16
attended,97137,Goulard,2014-07-16
attended,125112,Grammatikakis,2014-07-16
attended,28393,de Grandes Pascual,2014-07-16
attended,124785,Grapini,2014-07-16
attended,28220,Gräßle,2014-07-16
attended,28208,Griesbeck,2014-07-16
attended,124961,Griffin,2014-07-16
attended,124745,Grigule,2014-07-16
attended,96790,Gróbarczyk,2014-07-16
attended,34728,Groote,2014-07-16
attended,2025,Grossetête,2014-07-16
attended,23785,Grzyb,2014-07-16
attended,96892,Gualtieri,2014-07-16
attended,96768,Guerrero Salom,2014-07-16
attended,96952,Guillaume,2014-07-16
attended,124763,Guoga,2014-07-16
attended,124991,Guteland,2014-07-16
attended,103488,Gutiérrez Prieto,2014-07-16
attended,23816,Gyürk,2014-07-16
attended,96907,Hadjigeorgiou,2014-07-16
attended,124727,Halla-aho,2014-07-16
attended,4555,Hannan,2014-07-16
attended,28116,Harkin,2014-07-16
attended,96752,Häusling,2014-07-16
attended,2054,Hautala,2014-07-16
attended,118658,Hayes,2014-07-16
attended,125023,Hazekamp,2014-07-16
attended,28131,Hedh,2014-07-16
attended,37448,Hellvig,2014-07-16
attended,4516,Helmer,2014-07-16
attended,124823,Henkel,2014-07-16
attended,22418,Herranz García,2014-07-16
attended,124895,Hetman,2014-07-16
attended,124848,Heubuch,2014-07-16
attended,124841,Iris Hoffmann,2014-07-16
attended,96780,Hohlmeier,2014-07-16
attended,28124,Hökmark,2014-07-16
attended,124715,Hölvényi,2014-07-16
attended,5846,Honeyball,2014-07-16
attended,124957,Hookem,2014-07-16
attended,5565,Hortefeux,2014-07-16
attended,2073,Howitt,2014-07-16
attended,96779,Hübner,2014-07-16
attended,2338,Hudghton,2014-07-16
attended,58789,Huitema,2014-07-16
attended,34249,Hyusmenova,2014-07-16
attended,125031,Iglesias,2014-07-16
attended,28266,in 't Veld,2014-07-16
attended,38605,Iotova,2014-07-16
attended,96857,Ivan,2014-07-16
attended,124886,Iwaszkiewicz,2014-07-16
attended,96684,Jaakonsaari,2014-07-16
attended,28314,Jäätteenmäki,2014-07-16
attended,124882,Jackiewicz,2014-07-16
attended,96740,Jadot,2014-07-16
attended,96772,Jahr,2014-07-16
attended,124754,Jakovčić,2014-07-16
attended,124770,Jalkh,2014-07-16
attended,124939,James,2014-07-16
attended,125029,Jansen,2014-07-16
attended,97078,Jáuregui Atondo,2014-07-16
attended,124721,Jávor,2014-07-16
attended,96781,Jazłowiecka,2014-07-16
attended,124707,Ježek,2014-07-16
attended,96806,Jiménez-Becerril Barrio,2014-07-16
attended,125034,Jiménez Villarejo,2014-07-16
attended,96883,Joly,2014-07-16
attended,96748,de Jong,2014-07-16
attended,125021,Jongerius,2014-07-16
attended,124728,Joulaud,2014-07-16
attended,125051,Juaristi Abaunz,2014-07-16
attended,124892,Jurek,2014-07-16
attended,96884,Juvin,2014-07-16
attended,97014,Kadenbach,2014-07-16
attended,125109,Kaili,2014-07-16
attended,96771,Kalinowski,2014-07-16
attended,124697,Kaja Kallas,2014-07-16
attended,96934,Kalniete,2014-07-16
attended,33569,Kamall,2014-07-16
attended,96837,Kammerevert,2014-07-16
attended,125024,Kappel,2014-07-16
attended,4246,Karas,2014-07-16
attended,122885,Kari,2014-07-16
attended,28481,Karim,2014-07-16
attended,96901,Kariņš,2014-07-16
attended,124876,Rikke Karlsson,2014-07-16
attended,124887,Karski,2014-07-16
attended,125062,Katrougkalos,2014-07-16
attended,1849,Kaufmann,2014-07-16
attended,125068,Kefalogiannis,2014-07-16
attended,28424,Kelam,2014-07-16
attended,124695,Jan Keller,2014-07-16
attended,96734,Ska Keller,2014-07-16
attended,96668,Kelly,2014-07-16
attended,124962,Khan,2014-07-16
attended,4542,Kirkhope,2014-07-16
attended,124953,Kirton-Darling,2014-07-16
attended,1852,Koch,2014-07-16
attended,124870,Kofod,2014-07-16
attended,124824,Kölmel,2014-07-16
attended,23699,Konečná,2014-07-16
attended,124879,Korwin-Mikke,2014-07-16
attended,96829,Kósa,2014-07-16
attended,124822,Köster,2014-07-16
attended,96882,Köstinger,2014-07-16
attended,102887,Béla Kovács,2014-07-16
attended,97968,Kovatchev,2014-07-16
attended,124889,Kozłowska-Rajewicz,2014-07-16
attended,124891,Krasnodębski,2014-07-16
attended,1854,Krehl,2014-07-16
attended,28284,Kudrycka,2014-07-16
attended,96767,Kuhn,2014-07-16
attended,96651,Kukan,2014-07-16
attended,124735,Kumpula-Natri,2014-07-16
attended,125092,Kostadinka Kuneva,2014-07-16
attended,28389,Kuźmiuk,2014-07-16
attended,124801,Kyenge,2014-07-16
attended,124736,Kyllönen,2014-07-16
attended,125113,Kyrkos,2014-07-16
attended,125063,Kyrtsos,2014-07-16
attended,124866,Kyuchyuk,2014-07-16
attended,4531,Lambert,2014-07-16
attended,96648,Lamberts,2014-07-16
attended,28242,Lambsdorff,2014-07-16
attended,124759,Landsbergis,2014-07-16
attended,1909,Lange,2014-07-16
attended,38398,de Lange,2014-07-16
attended,1928,Langen,2014-07-16
attended,124698,Lauristin,2014-07-16
attended,124731,Lavrilleux,2014-07-16
attended,124738,Lebreton,2014-07-16
attended,101580,Le Grip,2014-07-16
attended,96735,Le Hyaric,2014-07-16
attended,28251,Leichtfried,2014-07-16
attended,4262,Leinen,2014-07-16
attended,95074,Lenaers,2014-07-16
attended,1023,Jean-Marie Le Pen,2014-07-16
attended,28210,Marine Le Pen,2014-07-16
attended,23781,Lewandowski,2014-07-16
attended,124943,Lewer,2014-07-16
attended,23768,Liberadzki,2014-07-16
attended,1927,Liese,2014-07-16
attended,124839,Lietz,2014-07-16
attended,124808,Lins,2014-07-16
attended,96728,Lochbihler,2014-07-16
attended,125684,Loiseau,2014-07-16
attended,96765,Lope Fontagné,2014-07-16
attended,125047,López Bermejo,2014-07-16
attended,96812,López Aguilar,2014-07-16
attended,125042,López,2014-07-16
attended,96675,Lövin,2014-07-16
attended,124820,Lucke,2014-07-16
attended,96673,Ludvigsson,2014-07-16
attended,96791,Łukacijewska,2014-07-16
attended,97017,Lunacek,2014-07-16
attended,124996,Lundgren,2014-07-16
attended,124883,Łybacka,2014-07-16
attended,124806,McAllister,2014-07-16
attended,2327,McAvan,2014-07-16
attended,96919,McClarkin,2014-07-16
attended,28115,McGuinness,2014-07-16
attended,84175,Mach,2014-07-16
attended,111011,McIntyre,2014-07-16
attended,96824,Macovei,2014-07-16
attended,97513,Maeijer,2014-07-16
attended,119436,Maletić,2014-07-16
attended,111027,Malinov,2014-07-16
attended,125192,Maltese,2014-07-16
attended,124746,Mamikins,2014-07-16
attended,39717,Mănescu,2014-07-16
attended,28192,Maňka,2014-07-16
attended,1922,Mann,2014-07-16
attended,124725,Manscour,2014-07-16
attended,124933,Maragall,2014-07-16
attended,125069,Marias,2014-07-16
attended,33982,Marinescu,2014-07-16
attended,124742,Marinho e Pinto,2014-07-16
attended,1403,David Martin,2014-07-16
attended,124751,Dominique Martin,2014-07-16
attended,124947,Edouard Martin,2014-07-16
attended,124828,Martusciello,2014-07-16
attended,124894,Marusik,2014-07-16
attended,23704,Maštálka,2014-07-16
attended,96820,Matias,2014-07-16
attended,96936,Mato,2014-07-16
attended,125039,Maura Barandiarán,2014-07-16
attended,24505,Maurel,2014-07-16
attended,124691,Mavrides,2014-07-16
attended,38511,Mayer,2014-07-16
attended,124768,Mazuronis,2014-07-16
attended,96870,Meissner,2014-07-16
attended,96742,Mélenchon,2014-07-16
attended,124765,Mélin,2014-07-16
attended,124838,Melior,2014-07-16
attended,96978,Melo,2014-07-16
attended,96663,Messerschmidt,2014-07-16
attended,124720,Meszerics,2014-07-16
attended,118859,Metsola,2014-07-16
attended,96670,Michel,2014-07-16
attended,120478,Michels,2014-07-16
attended,125128,Mihaylova,2014-07-16
attended,28178,Mikolášik,2014-07-16
attended,28400,Millán Mon,2014-07-16
attended,125022,van Miltenburg,2014-07-16
attended,125037,Mineur,2014-07-16
attended,118858,Mizzi,2014-07-16
attended,125026,Mlinar,2014-07-16
attended,124859,Moi,2014-07-16
attended,124789,Moisă,2014-07-16
attended,124722,Molnár,2014-07-16
attended,124761,Monot,2014-07-16
attended,124734,Monteiro de Aguiar,2014-07-16
attended,124769,Montel,2014-07-16
attended,124944,Moody,2014-07-16
attended,4519,Moraes,2014-07-16
attended,72779,Morano,2014-07-16
attended,124799,Moretti,2014-07-16
attended,124788,Morgano,2014-07-16
attended,38596,Morin-Chartier,2014-07-16
attended,124868,Mosca,2014-07-16
attended,124862,Müller,2014-07-16
attended,124802,Mureşan,2014-07-16
attended,124729,Muselier,2014-07-16
attended,28429,Mussolini,2014-07-16
attended,124926,Nagy,2014-07-16
attended,125005,Nart,2014-07-16
attended,88882,Negrescu,2014-07-16
attended,125013,Nekov,2014-07-16
attended,96844,Neuser,2014-07-16
attended,1946,Neyts-Uyttebroeck,2014-07-16
attended,124784,Nica,2014-07-16
attended,1318,Nicholson,2014-07-16
attended,96825,Nicolai,2014-07-16
attended,4289,Niebler,2014-07-16
attended,124701,Niedermayer,2014-07-16
attended,124723,Niedermüller,2014-07-16
attended,125019,van Nieuwenhuizen,2014-07-16
attended,111024,Nilsson,2014-07-16
attended,124987,Ní Riada,2014-07-16
attended,28165,van Nistelrooij,2014-07-16
attended,124836,Noichl,2014-07-16
attended,96805,Nuttall,2014-07-16
attended,96981,Obermayr,2014-07-16
attended,124940,O'Flynn,2014-07-16
attended,28288,Olbrycht,2014-07-16
attended,30482,Omarjee,2014-07-16
attended,124897,Ożóg,2014-07-16
attended,124743,Pabriks,2014-07-16
attended,125038,Pagazaurtundúa Ruiz,2014-07-16
attended,96694,Paksas,2014-07-16
attended,28365,Panzeri,2014-07-16
attended,124849,Paolucci,2014-07-16
attended,124692,Demetris Papadakis,2014-07-16
attended,125093,Konstantinos Papadakis,2014-07-16
attended,28586,Papadimoulis,2014-07-16
attended,96948,Pargneaux,2014-07-16
attended,124945,Parker,2014-07-16
attended,33984,Paşcu,2014-07-16
attended,36392,Patriciello,2014-07-16
attended,4270,Paulsen,2014-07-16
attended,124844,Pedicini,2014-07-16
attended,28166,Peillon,2014-07-16
attended,23693,Peterle,2014-07-16
attended,124872,Petersen,2014-07-16
attended,124749,Petir,2014-07-16
attended,110977,Philippot,2014-07-16
attended,124846,Picierno,2014-07-16
attended,112744,Picula,2014-07-16
attended,124874,Piecha,2014-07-16
attended,28224,Pieper,2014-07-16
attended,40599,Pietikäinen,2014-07-16
attended,28341,Piotrowski,2014-07-16
attended,37229,Piri,2014-07-16
attended,124855,Pirinski,2014-07-16
attended,124898,Pitera,2014-07-16
attended,112755,Andrej Plenković,2014-07-16
attended,124881,Plura,2014-07-16
attended,96715,Poc,2014-07-16
attended,124699,Poche,2014-07-16
attended,124853,Pogliese,2014-07-16
attended,124704,Polčák,2014-07-16
attended,96931,Ponga,2014-07-16
attended,96801,Poręba,2014-07-16
attended,125706,Pospíšil,2014-07-16
attended,124997,Post,2014-07-16
attended,96838,Preda,2014-07-16
attended,124830,Pretzell,2014-07-16
attended,124888,Preuß,2014-07-16
attended,108080,Proust,2014-07-16
attended,1055,Quisthoudt-Rowohl,2014-07-16
attended,124850,Radev,2014-07-16
attended,112753,Radoš,2014-07-16
attended,96903,Rangel,2014-07-16
attended,23706,Ransdorf,2014-07-16
attended,124792,Rebega,2014-07-16
attended,124816,Reda,2014-07-16
attended,1185,Viviane Reding,2014-07-16
attended,96998,Regner,2014-07-16
attended,2119,Olli Rehn,2014-07-16
attended,106202,Reid,2014-07-16
attended,124935,Reimon,2014-07-16
attended,103381,Reintke,2014-07-16
attended,28225,Reul,2014-07-16
attended,124287,Revault D'Allonnes Bonnefoy,2014-07-16
attended,124733,Ribeiro,2014-07-16
attended,4253,Ries,2014-07-16
attended,96885,Riquet,2014-07-16
attended,96743,Rivasi,2014-07-16
attended,97022,Rochefort,2014-07-16
attended,125099,Liliana Rodrigues,2014-07-16
attended,124737,Maria João Rodrigues,2014-07-16
attended,125043,Rodríguez-Piñero Fernández,2014-07-16
attended,125033,Rodriguez-Rubio,2014-07-16
attended,93624,Rodust,2014-07-16
attended,96710,Rohde,2014-07-16
attended,125107,Rolin,2014-07-16
attended,125214,Ropė,2014-07-16
attended,28394,Rosati,2014-07-16
attended,103845,Rozière,2014-07-16
attended,124730,Ruas,2014-07-16
attended,2278,Rübig,2014-07-16
attended,4345,Saïfi,2014-07-16
attended,125091,Sakorafa,2014-07-16
attended,125670,Salini,2014-07-16
attended,28404,Salvini,2014-07-16
attended,125035,Sánchez Caldentey,2014-07-16
attended,24594,Sander,2014-07-16
attended,124781,Sant,2014-07-16
attended,33989,Sârbu,2014-07-16
attended,96815,Sargentini,2014-07-16
attended,112611,Sarvamaa,2014-07-16
attended,28297,Saryusz-Wolski,2014-07-16
attended,96864,Sassoli,2014-07-16
attended,96945,Schaake,2014-07-16
attended,124755,Schaffhauser,2014-07-16
attended,37312,Schaldemose,2014-07-16
attended,124804,Schlein,2014-07-16
attended,125016,Claudia Schmidt,2014-07-16
attended,96646,Scholz,2014-07-16
attended,28135,Schöpflin,2014-07-16
attended,125030,Schreijer-Pierik,2014-07-16
attended,1911,Schulz,2014-07-16
attended,124809,Schulze,2014-07-16
attended,124837,Schuster,2014-07-16
attended,28223,Schwab,2014-07-16
attended,124942,Scott Cato,2014-07-16
attended,125053,Sebastià,2014-07-16
attended,96718,Sehnalová,2014-07-16
attended,125049,Senra Rodríguez,2014-07-16
attended,124794,Sernagiotto,2014-07-16
attended,124741,Serrão Santos,2014-07-16
attended,124950,Seymour,2014-07-16
attended,23787,Siekierski,2014-07-16
attended,124747,Pedro Silva Pereira,2014-07-16
attended,96836,Peter Simon,2014-07-16
attended,124948,Siôn Simon,2014-07-16
attended,96932,Sippel,2014-07-16
attended,124927,Škripek,2014-07-16
attended,124756,Škrlec,2014-07-16
attended,28508,Smith,2014-07-16
attended,96655,Smolková,2014-07-16
attended,39724,Sógor,2014-07-16
attended,124710,Šojdrová,2014-07-16
attended,125003,Šoltes,2014-07-16
attended,4282,Sommer,2014-07-16
attended,124860,Soru,2014-07-16
attended,97170,Sosa Wagner,2014-07-16
attended,124810,Spinelli,2014-07-16
attended,125064,Spyraki,2014-07-16
attended,4751,Staes,2014-07-16
attended,124827,Starbatty,2014-07-16
attended,124929,Štefanec,2014-07-16
attended,96831,Steinruck,2014-07-16
attended,124702,Štětina,2014-07-16
attended,125105,Stevens,2014-07-16
attended,4545,Stihler,2014-07-16
attended,39721,Stolojan,2014-07-16
attended,125028,Stuger,2014-07-16
attended,124688,Stylianides,2014-07-16
attended,119434,Šuica,2014-07-16
attended,124928,Sulík,2014-07-16
attended,125103,Šulin,2014-07-16
attended,96272,Pavel Svoboda,2014-07-16
attended,96920,Swinburne,2014-07-16
attended,124689,Sylikiotis,2014-07-16
attended,125072,Synadinos,2014-07-16
attended,23821,Szájer,2014-07-16
attended,124703,Szanyi,2014-07-16
attended,124890,Szejnfeld,2014-07-16
attended,2187,Tajani,2014-07-16
attended,124813,Tamburrano,2014-07-16
attended,125020,Tang,2014-07-16
attended,4521,Tannock,2014-07-16
attended,124793,Tapardel,2014-07-16
attended,29579,Tarabella,2014-07-16
attended,97136,Tarand,2014-07-16
attended,102931,Taylor,2014-07-16
attended,124706,Telička,2014-07-16
attended,107385,Terho,2014-07-16
attended,124932,Terricabras,2014-07-16
attended,25704,Theocharous,2014-07-16
attended,96871,Theurer,2014-07-16
attended,114279,Thomas,2014-07-16
attended,96776,Thun und Hohenstein,2014-07-16
attended,1832,Thyssen,2014-07-16
attended,28340,Toia,2014-07-16
attended,39726,Tőkés,2014-07-16
attended,119431,Tomašić,2014-07-16
attended,125104,Tomc,2014-07-16
attended,124700,Toom,2014-07-16
attended,124880,Tørnæs,2014-07-16
attended,114268,Torvalds,2014-07-16
attended,96713,Tošenovský,2014-07-16
attended,124764,Toti,2014-07-16
attended,124829,Trebesius,2014-07-16
attended,97203,Tremosa i Balcells,2014-07-16
attended,124758,Troszczynski,2014-07-16
attended,28240,Trüpel,2014-07-16
attended,4432,Turmes,2014-07-16
attended,23791,Ujazdowski,2014-07-16
attended,124705,Ujhelyi,2014-07-16
attended,96672,Ulvskog,2014-07-16
attended,96835,Ungureanu,2014-07-16
attended,124972,Urtasun,2014-07-16
attended,38601,Urutchev,2014-07-16
attended,97019,Vajgl,2014-07-16
attended,125032,Valcárcel,2014-07-16
attended,37324,Vălean,2014-07-16
attended,124778,Valli,2014-07-16
attended,125050,Vallina,2014-07-16
attended,124934,Vana,2014-07-16
attended,5729,Van Brempt,2014-07-16
attended,4513,Van Orden,2014-07-16
attended,125106,Van Overtveldt,2014-07-16
attended,96918,Vaughan,2014-07-16
attended,2128,Paavo Väyrynen,2014-07-16
attended,96858,Vergiat,2014-07-16
attended,96756,Verheyen,2014-07-16
attended,125100,Viegas,2014-07-16
attended,125001,Vilimsky,2014-07-16
attended,124791,Viotti,2014-07-16
attended,124726,Virkkunen,2014-07-16
attended,124875,Vistisen,2014-07-16
attended,124832,Voigt,2014-07-16
attended,96761,Voss,2014-07-16
attended,125065,Vozemberg,2014-07-16
attended,96774,Wałęsa,2014-07-16
attended,124963,Ward,2014-07-16
attended,28229,Manfred Weber,2014-07-16
attended,39713,Renate Weber,2014-07-16
attended,111014,Weidenholzer,2014-07-16
attended,124840,von Weizsäcker,2014-07-16
attended,124903,Wenta,2014-07-16
attended,124826,Werner,2014-07-16
attended,96839,Westphal,2014-07-16
attended,2323,Wieland,2014-07-16
attended,96677,Wikström,2014-07-16
attended,35743,Willmott,2014-07-16
attended,124995,Winberg,2014-07-16
attended,96764,Hermann Winkler,2014-07-16
attended,39725,Iuliu Winkler,2014-07-16
attended,124877,Wiśniewska,2014-07-16
attended,23784,Wojciechowski,2014-07-16
attended,124966,Woolfe,2014-07-16
attended,23894,Záborská,2014-07-16
attended,125067,Zagorakis,2014-07-16
attended,23712,Zahradil,2014-07-16
attended,96656,Zala,2014-07-16
attended,96763,Zalba Bidegain,2014-07-16
attended,124780,Zanni,2014-07-16
attended,124800,Zanonato,2014-07-16
attended,125090,Zarianopoulos,2014-07-16
attended,28619,Ždanoka,2014-07-16
attended,124713,Zdechovský,2014-07-16
attended,124893,Bogdan Andrzej Zdrojewski,2014-07-16
attended,96762,Zeller,2014-07-16
attended,96784,Zemke,2014-07-16
attended,28615,Zīle,2014-07-16
attended,28248,Zimmer,2014-07-16
attended,124901,Žitňanská,2014-07-16
attended,124884,Złotowski,2014-07-16
attended,124902,Żółtek,2014-07-16
attended,124739,Zorrinho,2014-07-16
attended,111589,Zuber,2014-07-16
attended,125237,Zullo,2014-07-16
attended,96933,Zver,2014-07-16
attended,28301,Zwiefka,2014-07-16
excused,2109,Crowley,2014-07-16
excused,96851,Händel,2014-07-16
excused,96816,La Via,2014-07-16
excused,96854,Lösing,2014-07-16
excused,96661,Morvai,2014-07-16
